block_number,timestamp,pool_units,balance_rune,balance_asset
621875,1601587996,573005237210,560772272117,2218124492770
622500,1601591615,573005237210,560792158782,2218124492770
623125,1601595230,573005237210,560812384418,2218124492770
623750,1601598845,573005237210,560834083487,2218124492770
624375,1601602465,573005237210,560855312178,2218124492770
625000,1601606079,573005237210,560876899927,2218124492770
625625,1601609685,573005237210,560898322230,2218124492770
626250,1601613285,573005237210,560920682170,2218124492770
626875,1601616893,573005237210,560942491010,2218124492770
627500,1601620511,573005237210,560963073139,2218124492770
628125,1601624112,573005237210,560984540390,2218124492770
628750,1601627713,573005237210,561006022557,2218124492770
629375,1601631320,573005237210,561027180176,2218124492770
630000,1601634941,573005237210,561046344899,2218124492770
630625,1601638558,573005237210,561065338514,2218124492770
631250,1601642169,573005237210,561084588015,2218124492770
631875,1601645784,573005237210,561104702364,2218124492770
632500,1601649403,573005237210,561123854675,2218124492770
633125,1601653018,573005237210,561143549431,2218124492770
633750,1601656633,573005237210,580806570725,2143835973864
634375,1601660239,573005237210,580830837762,2143835973864
635000,1601663861,573005237210,580854617479,2143835973864
635625,1601667466,573005237210,580879523409,2143835973864
636250,1601671053,573005237210,580907372186,2143835973864
636875,1601674653,573005237210,580933362187,2143835973864
637500,1601678242,573005237210,580961341734,2143835973864
638125,1601681837,573005237210,580989144611,2143835973864
638750,1601685421,573005237210,581019407055,2143835973864
639375,1601688998,573005237210,581050073027,2143835973864
640000,1601692575,573005237210,581080643950,2143835973864
640625,1601696169,573005237210,581108415718,2143835973864
641250,1601699747,573005237210,581138297827,2143835973864
641875,1601703326,573005237210,581168303331,2143835973864
642500,1601706909,573005237210,581197691696,2143835973864
643125,1601710488,573005237210,581227107532,2143835973864
643750,1601714070,573005237210,581256524666,2143835973864
644375,1601717653,573005237210,581286536267,2143835973864
645000,1601721243,573005237210,581315152577,2143835973864
645625,1601724823,573005237210,581345681626,2143835973864
646250,1601728400,573005237210,581376866813,2143835973864
646875,1601731974,573005237210,581408254748,2143835973864
647500,1601735561,573005237210,581438577111,2143835973864
648125,1601739158,573005237210,581467977037,2143835973864
648750,1601742735,573005237210,581498273987,2143835973864
649375,1601746327,573005237210,581527255894,2143835973864
650000,1601749910,8730371399759,9006028484524,32139271212113
650625,1601753516,8732437170534,8852541824635,32715015973864
651250,1601757120,8732437170534,8852923909188,32715015973864
651875,1601760716,8732437170534,8593262473943,33710315973864
652500,1601764295,8732437170534,8593661217120,33710315973864
653125,1601767884,8732437170534,8594043081751,33710315973864
653750,1601771460,8733402334012,8596384223046,33710315973864
654375,1601775042,8783801780669,8696416815652,33710315973864
655000,1601778615,8783801780669,8696817234096,33710315973864
655625,1601782193,8783801780669,8697198790110,33710315973864
656250,1601785777,8783801780669,8697587631801,33710315973864
656875,1601789362,8783801780669,8697951229949,33710315973864
657500,1601792935,8783801780669,8698333278770,33710315973864
658125,1601796516,8783801780669,8698693959019,33710315973864
658750,1601800088,8783801780669,8699064499585,33710315973864
659375,1601803665,8783801780669,8719332619677,33633556231893
660000,1601807236,8783801780669,8719701759752,33633556231893
660625,1601810810,8783801780669,8720065308475,33633556231893
661250,1601814388,8783801780669,8720429010746,33633556231893
661875,1601817959,8783801780669,8720806302851,33633556231893
662500,1601821541,8783801780669,8721165687692,33633556231893
663125,1601825125,8783801780669,8721513349148,33633556231893
663750,1601828705,8783801780669,8670428526010,33833556231893
664375,1601832290,8783801780669,8670775508112,33833556231893
665000,1601835872,8783801780669,8671135541144,33833556231893
665625,1601839455,8783801780669,8671504016302,33833556231893
666250,1601843038,8783801780669,8671879027269,33833556231893
