block_number,timestamp,pool_units,balance_rune,balance_asset
371875,1600156777,1184608417249,2767303076383,548595942
372500,1600160347,1184608417249,2767528022393,548595942
373125,1600163946,1199794377410,2828246516555,548595942
373750,1600167527,1199794377410,2828390052536,548595942
374375,1600171083,1199794377410,2828520426610,548595942
375000,1600174636,1199794377410,2828653304557,548595942
375625,1600178207,1199794377410,2789330644698,556390942
376250,1600181771,1199794377410,2789453142934,556390942
376875,1600185330,1199794377410,2789589723583,556390942
377500,1600188890,1199794377410,2807555853979,552885121
378125,1600192449,1199794377410,2807748047166,552885121
378750,1600196025,1199794377410,2807931877780,552885121
379375,1600199583,1199794377410,2808118686240,552885121
380000,1600203146,208699608182,487337888946,96400844
380625,1600206698,146280340537,340909427259,67706935
381250,1600210245,146280340537,340934993311,67706935
381875,1600213795,146280340537,340961193600,67706935
382500,1600217355,146280340537,347530017783,66451106
383125,1600220901,146280340537,347556394188,66451106
383750,1600224454,146280340537,347581977357,66451106
384375,1600228005,146280340537,347607735062,66451106
385000,1600231577,146280340537,350277666256,68634250
385625,1600235143,146280340537,350301140487,68634250
386250,1600238710,146280340537,350327537347,68634250
386875,1600242289,146280340537,350353790691,68634250
387500,1600245856,146280340537,350382054950,68634250
388125,1600249419,146280340537,350411208849,68634250
388750,1600252973,146280340537,350440234190,68634250
389375,1600256527,146280340537,350469303394,68634250
390000,1600260078,146280340537,350499004296,68634250
390625,1600263634,146280340537,350528303099,68634250
391250,1600267197,146280340537,350556929522,68634250
391875,1600270756,146280340537,353932297613,67995012
392500,1600274308,146280340537,359882033188,66892676
393125,1600277895,146280340537,359909917653,66892676
393750,1600281479,146280340537,359939691287,66892676
394375,1600285078,146280340537,359968146970,66892676
395000,1600288655,146280340537,359997238856,66892676
395625,1600292217,146280340537,360027636377,66892676
396250,1600295775,146280340537,360058442014,66892676
396875,1600299343,146280340537,360088435259,66892676
397500,1600302906,146280340537,360119057611,66892676
398125,1600306469,146280340537,360149803076,66892676
398750,1600310043,146280340537,360179179042,66892676
399375,1600313602,146280340537,360210259378,66892676
400000,1600317171,146280340537,360241038666,66892676
400625,1600320738,146280340537,360271144873,66892676
401250,1600324312,146280340537,360300131500,66892676
401875,1600327879,146280340537,360329706557,66892676
402500,1600331451,146280340537,360358547231,66892676
403125,1600335025,146280340537,360386115071,66892676
403750,1600338594,146280340537,360414735437,66892676
404375,1600342168,146280340537,367398962141,65645273
405000,1600345756,146280340537,373701786192,64559053
405625,1600349384,146280340537,384919270743,62707558
406250,1600352984,146280340537,384949195266,62707558
406875,1600356598,146280340537,384982032489,62707558
407500,1600360207,146280340537,385014970735,62707558
408125,1600363822,146280340537,385047348786,62707558
408750,1600367439,146280340537,385078793658,62707558
409375,1600371026,146280340537,392417957549,61575713
410000,1600374591,146280340537,392483903491,61575713
410625,1600378174,146280340537,392551724915,61575713
411250,1600381731,146280340537,392620729433,61575713
411875,1600385320,146280340537,392684223140,61575713
412500,1600388884,146280340537,392754846180,61575713
413125,1600392452,146280340537,392823560439,61575713
413750,1600396011,146280340537,392893831351,61575713
414375,1600399558,146280340537,392966071317,61575713
415000,1600403112,146280340537,393037618730,61575713
415625,1600406670,146280340537,393108519403,61575713
416250,1600410227,146280340537,393176686449,61575713
416875,1600413794,146280340537,393240941976,61575713
417500,1600417346,146280340537,393310343514,61575713
418125,1600420901,146280340537,393381342752,61575713
418750,1600424453,146280340537,393452731607,61575713
419375,1600428003,146280340537,388368831484,62415111
420000,1600431559,146280340537,388438245741,62415111
420625,1600435111,146280340537,388512452389,62415111
421250,1600438666,146280340537,383777750685,63218548
421875,1600442223,146280340537,383850128019,63218548
422500,1600445776,146280340537,383923508617,63218548
423125,1600449328,146280340537,383998865799,63218548
423750,1600452881,146280340537,384072618987,63218548
424375,1600456441,146280340537,384145242958,63218548
425000,1600460005,146280340537,384219844238,63218548
425625,1600463600,146280340537,384283726027,63218548
426250,1600467180,146280340537,384356895930,63218548
426875,1600470758,146280340537,384428378402,63218548
427500,1600474330,146280340537,384501194890,63218548
428125,1600477898,146280340537,384574106424,63218548
428750,1600481468,146280340537,384648077960,63218548
429375,1600485028,146280340537,384722462776,63218548
430000,1600488595,146280340537,384797214988,63218548
430625,1600492165,146280340537,384869604211,63218548
431250,1600495725,146280340537,384943867865,63218548
431875,1600499287,146280340537,385017079567,63218548
432500,1600502852,146280340537,385091541936,63218548
433125,1600506411,146280340537,385165878656,63218548
433750,1600509972,146280340537,385240926652,63218548
434375,1600513539,146280340537,385315631146,63218548
435000,1600517106,146280340537,385390193252,63218548
435625,1600520682,146280340537,385461042189,63218548
436250,1600524318,146280340537,385533199595,63218548
436875,1600528020,146280340537,385606167750,63218548
437500,1600531740,146280340537,385675286832,63218548
438125,1600535445,146280340537,405234417715,60248102
438750,1600539150,146280340537,405309638388,60248102
439375,1600542864,146280340537,405385652169,60248102
440000,1600546571,146280340537,405462205538,60248102
440625,1600550273,146280340537,405539295121,60248102
441250,1600553980,146280340537,405615819718,60248102
441875,1600557693,146280340537,405691670795,60248102
442500,1600561394,146280340537,405767838601,60248102
443125,1600565093,146280340537,405842610068,60248102
443750,1600568796,146280340537,405916084063,60248102
444375,1600572491,146280340537,405993067320,60248102
445000,1600576187,146280340537,406068626989,60248102
445625,1600579887,146280340537,406145522548,60248102
446250,1600583589,146280340537,406221652883,60248102
446875,1600587287,146280340537,406298021931,60248102
447500,1600590987,146280340537,406374361417,60248102
448125,1600594684,146280340537,406451768503,60248102
448750,1600598375,146280340537,406529346500,60248102
449375,1600602069,146280340537,406606788128,60248102
450000,1600605765,146280340537,406683190530,60248102
450625,1600609462,146280340537,406755663439,60248102
451250,1600613162,146280340537,406828843040,60248102
451875,1600616866,146280340537,406903687822,60248102
452500,1600620556,146280340537,406982228812,60248102
453125,1600624289,146280340537,407059001285,60248102
453750,1600628009,146280340537,407132423879,60248102
454375,1600631727,146280340537,407208021652,60248102
455000,1600635438,146280340537,407283078497,60248102
455625,1600639132,146280340537,407351962709,60248102
456250,1600642710,146280340537,407427994034,60248102
456875,1600646303,146280340537,407502855030,60248102
457500,1600649904,146280340537,407576198300,60248102
458125,1600653477,146280340537,407651186301,60248102
458750,1600657044,146280340537,407725166911,60248102
459375,1600660612,146280340537,407799560815,60248102
460000,1600664178,146280340537,407872859699,60248102
